
code,longitude,bathrooms,garage,price_by_sqm,condominio,rent,agent_number,area,agent,district,rooms,iptu,url,suites,latitude,price,title,condominium_fee,address,area_total
,-34.899694,,,,,,,217,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-217m2-venda-RS2415000-id-84556954/,,-8.13152,2415000,"Apartamento na Avenida Boa Viagem, 4820, Boa Viagem em Recife, por R$ 2.415.000 - VivaReal",R$ 1.518,"Avenida Boa Viagem, 4820 - Boa Viagem, Recife - PE",
,-34.904952,,,,,,,300,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-300m2-venda-RS2610000-id-85240678/,,-8.144465,2610000,"Apartamento na Avenida Boa Viagem, 6396, Boa Viagem em Recife, por R$ 2.610.000 - VivaReal",,"Avenida Boa Viagem, 6396 - Boa Viagem, Recife - PE",
,-34.905509,,,,,,,128,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS950000-id-76697180/,,-8.141449,950000,"Apartamento na Rua Mario Souto Maior, 100, Boa Viagem em Recife, por R$ 950.000 - VivaReal",R$ 845,"Rua Mario Souto Maior, 100 - Boa Viagem, Recife - PE",
,-34.905509,,,,,,,128,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS930000-id-76697200/,,-8.141449,930000,"Apartamento na Rua Mario Souto Maior, 100, Boa Viagem em Recife, por R$ 930.000 - VivaReal",R$ 845,"Rua Mario Souto Maior, 100 - Boa Viagem, Recife - PE",
,-34.905509,,,,,,,128,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS899000-id-76697213/,,-8.141449,899000,"Apartamento na Rua Mario Souto Maior, 100, Boa Viagem em Recife, por R$ 899.000 - VivaReal",R$ 845,"Rua Mario Souto Maior, 100 - Boa Viagem, Recife - PE",
,-34.900407,,,,,,,168,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-168m2-venda-RS798500-id-87256923/,,-8.131808,798500,"Apartamento na Rua dos Navegantes, Boa Viagem em Recife, por R$ 798.500 - VivaReal",,"Rua dos Navegantes - Boa Viagem, Recife - PE",
,-34.898483,,,,,,,90,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-90m2-venda-RS550000-id-71710475/,,-8.121701,550000,"Apartamento na Rua Bruno Veloso, 274, Boa Viagem em Recife, por R$ 550.000 - VivaReal",R$ 700,"Rua Bruno Veloso, 274 - Boa Viagem, Recife - PE",
,-34.908196,,,,,,,89,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-89m2-venda-RS480000-id-85512948/,,-8.126219,480000,"Apartamento na Rua Amália Bernardino de Souza, 533, Boa Viagem em Recife, por R$ 480.000 - VivaReal",R$ 700,"Rua Amália Bernardino de Souza, 533 - Boa Viagem, Recife - PE",
,-34.906971,,,,,,,128,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS803000-id-84420357/,,-8.140811,803000,"Apartamento na Rua Mario Souto Maior, 89, Boa Viagem em Recife, por R$ 803.000 - VivaReal",,"Rua Mario Souto Maior, 89 - Boa Viagem, Recife - PE",
,-34.902726,,,,,,,280,,,,R$ 750,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-280m2-venda-RS1400000-id-84458113/,,-8.13918,1400000,"Apartamento na Avenida Boa Viagem, 5740, Boa Viagem em Recife, por R$ 1.400.000 - VivaReal",R$ 1.350,"Avenida Boa Viagem, 5740 - Boa Viagem, Recife - PE",
,-34.899677,,,,,,,217,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-217m2-venda-RS2600000-id-86299243/,,-8.131528,2600000,"Apartamento na Avenida Boa Viagem, 4820, Boa Viagem em Recife, por R$ 2.600.000 - VivaReal",R$ 1.520,"Avenida Boa Viagem, 4820 - Boa Viagem, Recife - PE",
,-34.899677,,,,,,,217,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-217m2-venda-RS2610000-id-86299337/,,-8.131528,2610000,"Apartamento na Avenida Boa Viagem, 4820, Boa Viagem em Recife, por R$ 2.610.000 - VivaReal",R$ 1.520,"Avenida Boa Viagem, 4820 - Boa Viagem, Recife - PE",
,,,,,,,,58,,,,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-58m2-venda-RS320000-id-84458124/,,,320000,"Apartamento 58 m² em Boa Viagem em Recife, por R$ 320.000 - VivaReal",R$ 269,"Boa Viagem, Recife - PE",
,-34.899677,,,,,,,217,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-217m2-venda-RS2650000-id-86300950/,,-8.131528,2650000,"Apartamento na Avenida Boa Viagem, 4820, Boa Viagem em Recife, por R$ 2.650.000 - VivaReal",R$ 1.520,"Avenida Boa Viagem, 4820 - Boa Viagem, Recife - PE",
,-34.899677,,,,,,,217,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-217m2-venda-RS2660000-id-86300952/,,-8.131528,2660000,"Apartamento na Avenida Boa Viagem, 4820, Boa Viagem em Recife, por R$ 2.660.000 - VivaReal",R$ 1.520,"Avenida Boa Viagem, 4820 - Boa Viagem, Recife - PE",
,-34.899677,,,,,,,217,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-217m2-venda-RS2950000-id-86300973/,,-8.131528,2950000,"Apartamento na Avenida Boa Viagem, 4820, Boa Viagem em Recife, por R$ 2.950.000 - VivaReal",R$ 1.520,"Avenida Boa Viagem, 4820 - Boa Viagem, Recife - PE",
,-34.897301,,,,,,,105,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-105m2-venda-RS598400-id-75046959/,,-8.108419,598400,"Apartamento na Rua Amaro Albino Pímentel, 33, Boa Viagem em Recife, por R$ 598.400 - VivaReal",,"Rua Amaro Albino Pímentel, 33 - Boa Viagem, Recife - PE",
,,,,,,,,,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-venda-RS400000-id-86391686/,,,400000,"Apartamento em Boa Viagem em Recife, por R$ 400.000 - VivaReal",,"Boa Viagem, Recife - PE",
,-34.906971,,,,,,,128,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS925000-id-72568984/,,-8.140811,925000,"Apartamento na Rua Mario Souto Maior, 89, Boa Viagem em Recife, por R$ 925.000 - VivaReal",R$ 1,"Rua Mario Souto Maior, 89 - Boa Viagem, Recife - PE",
,-34.906971,,,,,,,128,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS939999-id-72570641/,,-8.140811,939999,"Apartamento na Rua Mario Souto Maior, 89, Boa Viagem em Recife, por R$ 939.999 - VivaReal",R$ 1,"Rua Mario Souto Maior, 89 - Boa Viagem, Recife - PE",
,-34.901614,,,,,,,100,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-100m2-venda-RS730000-id-83976616/,,-8.114811,730000,"Apartamento na Rua Pedro Paes Mendonça, Boa Viagem em Recife, por R$ 730.000 - VivaReal",,"Rua Pedro Paes Mendonça - Boa Viagem, Recife - PE",
,-34.901614,,,,,,,97,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-97m2-venda-RS730000-id-84058816/,,-8.114811,730000,"Apartamento na Rua Pedro Paes Mendonça, Boa Viagem em Recife, por R$ 730.000 - VivaReal",,"Rua Pedro Paes Mendonça - Boa Viagem, Recife - PE",
,-34.886025,,,,,,,181,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-181m2-venda-RS1755000-id-85764254/,,-8.101235,1755000,"Apartamento na Rua Baltazar Pereira, 84, Boa Viagem em Recife, por R$ 1.755.000 - VivaReal",,"Rua Baltazar Pereira, 84 - Boa Viagem, Recife - PE",
,-34.89833,,,,,,,45,,,,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-45m2-venda-RS325000-id-85907978/,,-8.111083,325000,"Apartamento na Rua Tenente João Cícero, 717, Boa Viagem em Recife, por R$ 325.000 - VivaReal",,"Rua Tenente João Cícero, 717 - Boa Viagem, Recife - PE",
,-34.887762,,,,,,,330,,,,R$ 7.400,https://www.vivareal.com.br/imovel/apartamento-5-quartos-boa-viagem-bairros-recife-com-garagem-330m2-venda-RS1900000-id-86690768/,,-8.105101,1900000,"Apartamento na Avenida Boa Viagem, 1616, Boa Viagem em Recife, por R$ 1.900.000 - VivaReal",R$ 2.222,"Avenida Boa Viagem, 1616 - Boa Viagem, Recife - PE",
,-34.897006,,,,,,,123,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-123m2-venda-RS999000-id-70998584/,,-8.113059,999000,"Apartamento na Rua Professor Júlio Ferreira de Melo, 22, Boa Viagem em Recife, por R$ 999.000 - VivaReal",R$ 1,"Rua Professor Júlio Ferreira de Melo, 22 - Boa Viagem, Recife - PE",
,-34.8973,,,,,,,109,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-109m2-venda-RS600000-id-74633015/,,-8.11482,600000,"Apartamento na Rua Antônio Falcão, 1, Boa Viagem em Recife, por R$ 600.000 - VivaReal",,"Rua Antônio Falcão, 1 - Boa Viagem, Recife - PE",
,-34.885347,,,,,,,240,,,,,https://www.vivareal.com.br/imovel/casa-4-quartos-boa-viagem-bairros-recife-com-garagem-240m2-venda-RS1000000-id-81466065/,,-8.101258,1000000,"Casa na Avenida Boa Viagem, Boa Viagem em Recife, por R$ 1.000.000 - VivaReal",,"Avenida Boa Viagem - Boa Viagem, Recife - PE",
,-34.898626,,,,,,,120,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-120m2-venda-RS660000-id-82538435/,,-8.111892,660000,"Apartamento na Rua Padre Bernadino Pessoa, 712, Boa Viagem em Recife, por R$ 660.000 - VivaReal",R$ 850,"Rua Padre Bernadino Pessoa, 712 - Boa Viagem, Recife - PE",
,-34.897124,,,,,,,105,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-105m2-venda-RS600000-id-78885629/,,-8.111678,600000,"Apartamento na Rua Antônio de Sá Leitão, 500, Boa Viagem em Recife, por R$ 600.000 - VivaReal",,"Rua Antônio de Sá Leitão, 500 - Boa Viagem, Recife - PE",
,-34.902763,,,,,,,81,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-81m2-venda-RS589580-id-80940648/,,-8.11207,589580,"Apartamento na Rua Antônio Falcão, 1013, Boa Viagem em Recife, por R$ 589.580 - VivaReal",,"Rua Antônio Falcão, 1013 - Boa Viagem, Recife - PE",
,-34.897108,,,,,,,70,,,,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-70m2-venda-RS380000-id-88307769/,,-8.122024,380000,"Apartamento na Rua Serinhaém, 118, Boa Viagem em Recife, por R$ 380.000 - VivaReal",,"Rua Serinhaém, 118 - Boa Viagem, Recife - PE",
,-34.903069,,,,,,,40,,,,R$ 978,https://www.vivareal.com.br/imovel/apartamento-1-quartos-boa-viagem-bairros-recife-com-garagem-40m2-venda-RS350000-id-81268479/,,-8.132027,350000,"Apartamento na Rua Visconde de Jequitinhonha, 1228, Boa Viagem em Recife, por R$ 350.000 - VivaReal",R$ 1.078,"Rua Visconde de Jequitinhonha, 1228 - Boa Viagem, Recife - PE",
,-34.904952,,,,,,,150,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-150m2-venda-RS1600600-id-85503852/,,-8.144465,1600600,"Apartamento na Avenida Boa Viagem, 6396, Boa Viagem em Recife, por R$ 1.600.600 - VivaReal",,"Avenida Boa Viagem, 6396 - Boa Viagem, Recife - PE",
,-34.904952,,,,,,,150,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-150m2-venda-RS1650000-id-85503883/,,-8.144465,1650000,"Apartamento na Avenida Boa Viagem, 6396, Boa Viagem em Recife, por R$ 1.650.000 - VivaReal",,"Avenida Boa Viagem, 6396 - Boa Viagem, Recife - PE",
,-34.904952,,,,,,,150,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-150m2-venda-RS1607000-id-85503902/,,-8.144465,1607000,"Apartamento na Avenida Boa Viagem, 6396, Boa Viagem em Recife, por R$ 1.607.000 - VivaReal",,"Avenida Boa Viagem, 6396 - Boa Viagem, Recife - PE",
,-34.885581,,,,,,,373,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-373m2-venda-RS6500000-id-84887818/,,-8.101764,6500000,"Apartamento na Avenida Boa Viagem, 1196, Boa Viagem em Recife, por R$ 6.500.000 - VivaReal",,"Avenida Boa Viagem, 1196 - Boa Viagem, Recife - PE",
,-34.894126,,,,,,,53,,,,,https://www.vivareal.com.br/imovel/flat-2-quartos-boa-viagem-bairros-recife-com-garagem-53m2-venda-RS420000-id-87078178/,,-8.118588,420000,"Flat na Rua Félix de Brito e Melo, 945, Boa Viagem em Recife, por R$ 420.000 - VivaReal",,"Rua Félix de Brito e Melo, 945 - Boa Viagem, Recife - PE",
,-34.912291,,,,,,,88,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-88m2-venda-RS300000-id-86496891/,,-8.135082,300000,"Apartamento na Rua Dez de Julho, Boa Viagem em Recife, por R$ 300.000 - VivaReal",R$ 350,"Rua Dez de Julho - Boa Viagem, Recife - PE",
,-34.897566,,,,,,,136,,,,R$ 2.500,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS900000-id-83419981/,,-8.109744,900000,"Apartamento na Rua Luís de Farias Barbosa, Boa Viagem em Recife, por R$ 900.000 - VivaReal",R$ 850,"Rua Luís de Farias Barbosa - Boa Viagem, Recife - PE",
,-34.897566,,,,,,,136,,,,R$ 2.500,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS1030000-id-83419999/,,-8.109744,1030000,"Apartamento na Rua Luís de Farias Barbosa, Boa Viagem em Recife, por R$ 1.030.000 - VivaReal",R$ 850,"Rua Luís de Farias Barbosa - Boa Viagem, Recife - PE",
,-34.897099,,,,,,,136,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS930000-id-76680575/,,-8.10821,930000,"Apartamento na Rua Amaro Albino Pímentel, 3, Boa Viagem em Recife, por R$ 930.000 - VivaReal",R$ 1,"Rua Amaro Albino Pímentel, 3 - Boa Viagem, Recife - PE",
,-34.906971,,,,,,,128,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS840000-id-74235431/,,-8.140811,840000,"Apartamento na Rua Mario Souto Maior, 89, Boa Viagem em Recife, por R$ 840.000 - VivaReal",R$ 1.000,"Rua Mario Souto Maior, 89 - Boa Viagem, Recife - PE",
,-34.896698,,,,,,,234,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-234m2-venda-RS1700000-id-86420618/,,-8.121742,1700000,"Apartamento na Rua dos Navegantes, 1203, Boa Viagem em Recife, por R$ 1.700.000 - VivaReal",,"Rua dos Navegantes, 1203 - Boa Viagem, Recife - PE",
,-34.891945,,,,,,,67,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-67m2-venda-RS420000-id-85970122/,,-8.107221,420000,"Apartamento na Rua Ana Camelo da Silva, 154, Boa Viagem em Recife, por R$ 420.000 - VivaReal",R$ 620,"Rua Ana Camelo da Silva, 154 - Boa Viagem, Recife - PE",
,-34.898112,,,,,,,105,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-105m2-venda-RS582400-id-87211178/,,-8.109342,582400,"Apartamento na Rua Amaro Albino Pímentel, Boa Viagem em Recife, por R$ 582.400 - VivaReal",,"Rua Amaro Albino Pímentel - Boa Viagem, Recife - PE",
,-34.898287,,,,,,,140,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-140m2-venda-RS340000-id-87052343/,,-8.121635,340000,"Apartamento na Rua Bruno Veloso, 250, Boa Viagem em Recife, por R$ 340.000 - VivaReal",R$ 400,"Rua Bruno Veloso, 250 - Boa Viagem, Recife - PE",
,-34.902417,,,,,,,430,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-430m2-venda-RS6555000-id-83274763/,,-8.13935,6555000,"Apartamento na Avenida Boa Viagem, 100, Boa Viagem em Recife, por R$ 6.555.000 - VivaReal",,"Avenida Boa Viagem, 100 - Boa Viagem, Recife - PE",
,-34.896757,,,,,,,106,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-106m2-venda-RS585000-id-86329383/,,-8.108826,585000,"Apartamento na Rua Luís de Farias Barbosa, 33, Boa Viagem em Recife, por R$ 585.000 - VivaReal",,"Rua Luís de Farias Barbosa, 33 - Boa Viagem, Recife - PE",
,-34.908808,,,,,,,47,,,,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-47m2-venda-RS275000-id-86517041/,,-8.13341,275000,"Apartamento na Rua Viriato Correia, 52, Boa Viagem em Recife, por R$ 275.000 - VivaReal",,"Rua Viriato Correia, 52 - Boa Viagem, Recife - PE",
,-34.909544,,,,,,,47,,,,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-47m2-venda-RS280000-id-86517186/,,-8.133763,280000,"Apartamento na Rua Viriato Correia, 142, Boa Viagem em Recife, por R$ 280.000 - VivaReal",,"Rua Viriato Correia, 142 - Boa Viagem, Recife - PE",
,-34.895919,,,,,,,132,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-132m2-venda-RS907000-id-72826180/,,-8.109284,907000,"Apartamento na Rua Professor Luís A Gondin Guimarães, 200, Boa Viagem em Recife, por R$ 907.000 - VivaReal",R$ 1,"Rua Professor Luís A Gondin Guimarães, 200 - Boa Viagem, Recife - PE",
,-34.90334,,,,,,,64,,,,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-64m2-venda-RS290000-id-86545702/,,-8.124139,290000,"Apartamento na Rua Ernesto de Paula Santos, Boa Viagem em Recife, por R$ 290.000 - VivaReal",R$ 300,"Rua Ernesto de Paula Santos - Boa Viagem, Recife - PE",
,-34.897658,,,,,,,95,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-95m2-venda-RS526400-id-84441452/,,-8.11681,526400,"Apartamento na Rua Félix de Brito e Melo, Boa Viagem em Recife, por R$ 526.400 - VivaReal",,"Rua Félix de Brito e Melo - Boa Viagem, Recife - PE",
,-34.903191,,,,,,,130,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-130m2-venda-RS850000-id-76489593/,,-8.136089,850000,"Apartamento na Rua Visconde de Jequitinhonha, 1828, Boa Viagem em Recife, por R$ 850.000 - VivaReal",R$ 800,"Rua Visconde de Jequitinhonha, 1828 - Boa Viagem, Recife - PE",
,-34.896779,,,,,,,90,,,,R$ 2.000,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-90m2-venda-RS650000-id-83590251/,,-8.121908,650000,"Apartamento na Rua Bruno Veloso, 90, Boa Viagem em Recife, por R$ 650.000 - VivaReal",R$ 900,"Rua Bruno Veloso, 90 - Boa Viagem, Recife - PE",
,-34.906854,,,,,,,68,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-68m2-venda-RS350000-id-83448636/,,-8.138206,350000,"Apartamento na Rua Sá e Souza, Boa Viagem em Recife, por R$ 350.000 - VivaReal",,"Rua Sá e Souza - Boa Viagem, Recife - PE",
,-34.899694,,,,,,,217,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-217m2-venda-RS2370000-id-84561358/,,-8.13152,2370000,"Apartamento na Avenida Boa Viagem, 4820, Boa Viagem em Recife, por R$ 2.370.000 - VivaReal",R$ 1.518,"Avenida Boa Viagem, 4820 - Boa Viagem, Recife - PE",
,-34.899694,,,,,,,217,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-217m2-venda-RS2350000-id-84560957/,,-8.13152,2350000,"Apartamento na Avenida Boa Viagem, 4820, Boa Viagem em Recife, por R$ 2.350.000 - VivaReal",R$ 1.518,"Avenida Boa Viagem, 4820 - Boa Viagem, Recife - PE",
,-34.899694,,,,,,,217,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-217m2-venda-RS2300000-id-84560910/,,-8.13152,2300000,"Apartamento na Avenida Boa Viagem, 4820, Boa Viagem em Recife, por R$ 2.300.000 - VivaReal",R$ 1.518,"Avenida Boa Viagem, 4820 - Boa Viagem, Recife - PE",
,-34.899694,,,,,,,217,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-217m2-venda-RS2450000-id-84561124/,,-8.13152,2450000,"Apartamento na Avenida Boa Viagem, 4820, Boa Viagem em Recife, por R$ 2.450.000 - VivaReal",R$ 1.518,"Avenida Boa Viagem, 4820 - Boa Viagem, Recife - PE",
,-34.902811,,,,,,,,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-venda-RS550000-id-87186563/,,-8.124419,550000,"Apartamento na Avenida Hélio Falcão, Boa Viagem em Recife, por R$ 550.000 - VivaReal",,"Avenida Hélio Falcão - Boa Viagem, Recife - PE",
,-34.896076,,,,,,,427,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-427m2-venda-RS3200000-id-84668594/,,-8.122141,3200000,"Apartamento na Avenida Boa Viagem, Boa Viagem em Recife, por R$ 3.200.000 - VivaReal",,"Avenida Boa Viagem - Boa Viagem, Recife - PE",
,-34.906638,,,,,,,128,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-128m2-venda-RS745000-id-74308126/,,-8.140964,745000,"Apartamento na Rua Mario Souto Maior, Boa Viagem em Recife, por R$ 745.000 - VivaReal",R$ 1,"Rua Mario Souto Maior - Boa Viagem, Recife - PE",
,-34.908463,,,,,,,78,,,,R$ 142,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-78m2-venda-RS350000-id-86733662/,,-8.124539,350000,"Apartamento na Rua Amália Bernardino de Souza, 264, Boa Viagem em Recife, por R$ 350.000 - VivaReal",R$ 480,"Rua Amália Bernardino de Souza, 264 - Boa Viagem, Recife - PE",
,-34.897107,,,,,,,136,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-136m2-venda-RS830000-id-84359045/,,-8.109209,830000,"Apartamento na Rua Luís de Farias Barbosa, 100, Boa Viagem em Recife, por R$ 830.000 - VivaReal",,"Rua Luís de Farias Barbosa, 100 - Boa Viagem, Recife - PE",
,-34.898536,,,,,,,90,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-90m2-venda-RS615000-id-77217752/,,-8.121509,615000,"Apartamento na Rua Bruno Veloso, 284, Boa Viagem em Recife, por R$ 615.000 - VivaReal",,"Rua Bruno Veloso, 284 - Boa Viagem, Recife - PE",
,-34.899225,,,,,,,33,,,,,https://www.vivareal.com.br/imovel/apartamento-1-quartos-boa-viagem-bairros-recife-com-garagem-33m2-venda-RS300000-id-87030441/,,-8.113062,300000,"Apartamento na Travessa Maria Carolina, 661, Boa Viagem em Recife, por R$ 300.000 - VivaReal",,"Travessa Maria Carolina, 661 - Boa Viagem, Recife - PE",
,-34.898112,,,,,,,58,,,,,https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-viagem-bairros-recife-com-garagem-58m2-venda-RS380000-id-86655954/,,-8.109342,380000,"Apartamento na Rua Amaro Albino Pímentel, Boa Viagem em Recife, por R$ 380.000 - VivaReal",,"Rua Amaro Albino Pímentel - Boa Viagem, Recife - PE",
,-34.892636,,,,,,,182,,,,,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-182m2-venda-RS1250000-id-86034655/,,-8.11448,1250000,"Apartamento na Rua dos Navegantes, 2111, Boa Viagem em Recife, por R$ 1.250.000 - VivaReal",R$ 1.200,"Rua dos Navegantes, 2111 - Boa Viagem, Recife - PE",
,-34.906408,,,,,,,90,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-90m2-venda-RS750000-id-86102793/,,-8.145807,750000,"Apartamento na Rua Setúbal, 1597, Boa Viagem em Recife, por R$ 750.000 - VivaReal",,"Rua Setúbal, 1597 - Boa Viagem, Recife - PE",
,-34.892764,,,,,,,62,,,,,https://www.vivareal.com.br/imovel/imovel-comercial-3-quartos-boa-viagem-bairros-recife-com-garagem-62m2-venda-RS280000-id-84887682/,,-8.11115,280000,"Imóvel comercial na Avenida Domingos Ferreira, Boa Viagem em Recife, por R$ 280.000 - VivaReal",,"Avenida Domingos Ferreira - Boa Viagem, Recife - PE",
,-34.901115,,,,,,,132,,,,R$ 1,https://www.vivareal.com.br/imovel/apartamento-4-quartos-boa-viagem-bairros-recife-com-garagem-132m2-venda-RS944000-id-73820005/,,-8.115065,944000,"Apartamento na Rua Pedro Paes Mendonça, 56, Boa Viagem em Recife, por R$ 944.000 - VivaReal",R$ 1,"Rua Pedro Paes Mendonça, 56 - Boa Viagem, Recife - PE",
,-34.903033,,,,,,,134,,,,,https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-viagem-bairros-recife-com-garagem-134m2-venda-RS560000-id-81559677/,,-8.125253,560000,"Apartamento na Avenida Hélio Falcão, 560, Boa Viagem em Recife, por R$ 560.000 - VivaReal",R$ 918,"Avenida Hélio Falcão, 560 - Boa Viagem, Recife - PE",
